_id,institution,campus,quarter,departmentId,departmentName,courseId,courseName,sectionsCount
DeMZ9ohuhfgu7snvs,uw.edu,seattle,AUTUMN,AMATH,AMATH,AMATH401,AMATH401,1
DfpoFgdK4Kb5Q77GF,uw.edu,seattle,AUTUMN,LIS,LIS,LIS580,LIS580,2
Dg3nNSyjtMmHfRnaZ,uw.edu,seattle,SUMMER,ENGL,ENGL,ENGL281,ENGL281,1
Dhow3Jz344Z8LAatJ,uw.edu,seattle,AUTUMN,GERMAN,GERMAN,GERMAN518,GERMAN518,1
Dk6GqFPRZF3HPtzmq,uw.edu,seattle,AUTUMN,CHEME,CHEME,CHEME555,CHEME555,1
DmmgmhzGR6sosPoSJ,uw.edu,seattle,AUTUMN,JSISB,JSISB,JSISB345,JSISB345,1
DmrNzDrmRLJ77DrBr,uw.edu,seattle,AUTUMN,SPAN,SPAN,SPAN302,SPAN302,2
DpNHkaFyJmbseQpn4,uw.edu,seattle,AUTUMN,RELIG,RELIG,RELIG590,RELIG590,1
Dq9CoTvipGHd5nCdc,uw.edu,seattle,SUMMER,HSTAA,HSTAA,HSTAA105,HSTAA105,1
DtpioJYQLCYd2n8xK,uw.edu,seattle,SUMMER,SOCW,SOCW,SOCW507,SOCW507,2
DuY9jiqQkvgLwz55D,uw.edu,seattle,AUTUMN,SPAN,SPAN,SPAN216,SPAN216,1
DuocnrhtD8uXtcYyy,uw.edu,seattle,AUTUMN,ANTH,ANTH,ANTH209,ANTH209,1
DxKwjnYWMwqN8E9T5,uw.edu,seattle,SUMMER,LING,LING,LING234,LING234,1
E3TeifbS94ZknLWnc,uw.edu,seattle,AUTUMN,ESS,ESS,ESS503,ESS503,1
E5MQbhz7QQCJLvWDq,uw.edu,seattle,AUTUMN,BIOL,BIOL,BIOL250,BIOL250,2
E5SorL2K9pRpyiRvP,uw.edu,seattle,AUTUMN,BIOST,BIOST,BIOST570,BIOST570,1
E5b3t9znj8CrnZ8dR,uw.edu,seattle,AUTUMN,HSTCMP,HSTCMP,HSTCMP245,HSTCMP245,1
E5k6GzFZupPhi8Yp3,uw.edu,seattle,SUMMER,PHIL,PHIL,PHIL350,PHIL350,1
EAb8vbbQtmnd5gXPa,uw.edu,seattle,SUMMER,LAWE,LAWE,LAWE518,LAWE518,1
EEGp4wxpvza7C4pqo,uw.edu,seattle,SUMMER,AMATH,AMATH,AMATH383,AMATH383,1
EFYG6xpfSDkQePJD8,uw.edu,seattle,SUMMER,EE,EE,EE233,EE233,1
EGBi3jdqSbWDSYfdd,uw.edu,seattle,AUTUMN,EDSPE,EDSPE,EDSPE527,EDSPE527,1
EH4ohnerSrsM9FNpb,uw.edu,seattle,AUTUMN,SEFS,SEFS,SEFS530,SEFS530,2
EHNZ37v88zNTnbmiv,uw.edu,seattle,AUTUMN,MEDSCI,MEDSCI,MEDSCI510,MEDSCI510,1
EHuNhqwQJ5mhGWhYz,uw.edu,seattle,AUTUMN,ATMS,ATMS,ATMS571,ATMS571,1
EQL9NfCFkxN9rP8nz,uw.edu,seattle,AUTUMN,ARCH,ARCH,ARCH320,ARCH320,1
ESXrRBHGdYkZR3NvN,uw.edu,seattle,AUTUMN,JSISA,JSISA,JSISA327,JSISA327,1
ETpywKqmANbEfxL2D,uw.edu,seattle,SUMMER,LING,LING,LING200,LING200,1
EWiPszNQn9wyjBM2R,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM120,CHEM120,1
EZWSXnCxidK2z8xTT,uw.edu,seattle,AUTUMN,BIOL,BIOL,BIOL455,BIOL455,1
EaMoH3LwjK32aNxQD,uw.edu,seattle,AUTUMN,MATH,MATH,MATH427,MATH427,1
EafuPKAz2FJFYjdRa,uw.edu,seattle,SUMMER,POLS,POLS,POLS203,POLS203,1
EanLLTLHsrvymNmqB,uw.edu,seattle,AUTUMN,CHEME,CHEME,CHEME330,CHEME330,1
EpA3ZcYxRwCPWm2zS,uw.edu,seattle,AUTUMN,ATMS,ATMS,ATMS493,ATMS493,1
EsPMz5c5tZY47TwFn,uw.edu,seattle,SUMMER,NEARE,NEARE,NEARE429,NEARE429,1
EwmrLhsioLMJokrkP,uw.edu,seattle,AUTUMN,ACCTG,ACCTG,ACCTG500,ACCTG500,4
ExBZ3CrwrFMW4Zc4f,uw.edu,seattle,SUMMER,NURS,NURS,NURS304,NURS304,1
EyEBe4Kn5iLPddJA8,uw.edu,seattle,AUTUMN,AA,AA,AA310,AA310,2
F3dEZscygYH4uxZYG,uw.edu,seattle,AUTUMN,PHYS,PHYS,PHYS331,PHYS331,1
F6eD3CQBGhxmwqo95,uw.edu,seattle,AUTUMN,ENTRE,ENTRE,ENTRE542,ENTRE542,2
F7Hc3NviQ2eMuwspv,uw.edu,seattle,AUTUMN,COM,COM,COM231,COM231,1
F85CkqG6Fv68KJhkJ,uw.edu,seattle,SUMMER,BIOL,BIOL,BIOL100,BIOL100,1
F8MXeBErGr5oLKh3P,uw.edu,seattle,AUTUMN,HSTRY,HSTRY,HSTRY288,HSTRY288,1
FC7JAdvKmK6kh7mdr,uw.edu,seattle,AUTUMN,CHIN,CHIN,CHIN101,CHIN101,2
FCskJnMEqM653FtyK,uw.edu,seattle,AUTUMN,HINDI,HINDI,HINDI101,HINDI101,1
FEWJQcax8kLHWupCM,uw.edu,seattle,AUTUMN,ACCTG,ACCTG,ACCTG199,ACCTG199,1
FGiEE9dazTum9xKEW,uw.edu,seattle,AUTUMN,GERMAN,GERMAN,GERMAN103,GERMAN103,2
FH2NsW6jxoDpgKihn,uw.edu,seattle,AUTUMN,CSE,CSE,CSE312,CSE312,1
FKDwr7CpNcwRzpLNn,uw.edu,seattle,AUTUMN,CHIN,CHIN,CHIN411,CHIN411,1
FP48dkJqQLggSTE7W,uw.edu,seattle,AUTUMN,MGMT,MGMT,MGMT300,MGMT300,5
FZNouBLENJdYJJ3nx,uw.edu,seattle,AUTUMN,FRENCH,FRENCH,FRENCH102,FRENCH102,1
FawMsqJWHFC8cvHfx,uw.edu,seattle,AUTUMN,BIOL,BIOL,BIOL106,BIOL106,1
FeraK54WrqQrqyM3t,uw.edu,seattle,AUTUMN,AAS,AAS,AAS395,AAS395,1
FgQrTy7Tcwtgq2Z5s,uw.edu,seattle,AUTUMN,EARLY,EARLY,EARLYESL102,EARLYESL102,1
Fj5yfwCQWLcrr3ezx,uw.edu,seattle,SUMMER,PHIL,PHIL,PHIL345,PHIL345,1
FkkZaSK7qTzynBzzt,uw.edu,seattle,AUTUMN,DANISH,DANISH,DANISH101,DANISH101,1
FnhZFYTvc8CRDMTnL,uw.edu,seattle,AUTUMN,PHIL,PHIL,PHIL120,PHIL120,1
FoiJBQnWLJ7gfXxtH,uw.edu,seattle,SUMMER,JSISA,JSISA,JSISA205,JSISA205,1
Fr7Ga6Cq2pkgGMMnw,uw.edu,seattle,AUTUMN,NEARE,NEARE,NEARE318,NEARE318,1
FyDZpujmTgjxPixET,uw.edu,seattle,AUTUMN,CHIN,CHIN,CHIN211,CHIN211,1
G3AiYu8BAc8DRzzhk,uw.edu,seattle,AUTUMN,CHSTU,CHSTU,CHSTU330,CHSTU330,1
G3XcAJTN7D7NhiDWR,uw.edu,seattle,AUTUMN,ME,ME,ME395,ME395,1
G4QAisPCo9zLGKD2Q,uw.edu,seattle,AUTUMN,PHYS,PHYS,PHYS581,PHYS581,1
G52rYLYTevHBfKs4a,uw.edu,seattle,AUTUMN,C LIT,C LIT,C LIT400,C LIT400,1
G7QPELrFP8hQjqvRn,uw.edu,seattle,SUMMER,REHAB,REHAB,REHAB507,REHAB507,1
GCTjFtmsiPP8MYL3i,uw.edu,seattle,AUTUMN,ME,ME,ME461,ME461,1
GJcqB4F2ZvXhKycqq,uw.edu,seattle,AUTUMN,ACCTG,ACCTG,ACCTG320,ACCTG320,1
GawB5CbzmpbN4Xm7M,uw.edu,seattle,AUTUMN,MGMT,MGMT,MGMT320,MGMT320,3
GbKtp4dChGjCyZBPH,uw.edu,seattle,AUTUMN,CHID,CHID,CHID260,CHID260,1
Gem5hNs2chx3R5uSY,uw.edu,seattle,AUTUMN,REHAB,REHAB,REHAB576,REHAB576,1
GhoTmG2SPsft8aGcN,uw.edu,seattle,SUMMER,ANTH,ANTH,ANTH308,ANTH308,1
Gk8qsWBE2dN4ENWZy,uw.edu,seattle,SUMMER,PHIL,PHIL,PHIL120,PHIL120,3
GpEMDwpaGSADov42N,uw.edu,seattle,SUMMER,MGMT,MGMT,MGMT300,MGMT300,1
GqrHHzD22nDyjpHy2,uw.edu,seattle,SUMMER,JSISB,JSISB,JSISB366,JSISB366,1
Grp2PcMKb3isXTn5Q,uw.edu,seattle,SUMMER,STAT,STAT,STAT390,STAT390,1
GthfAtFrvpF9EDNxL,uw.edu,seattle,SUMMER,MATH,MATH,MATH395,MATH395,1
GuN9jGDvF36bssdtd,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM475,CHEM475,1
GvfQWsbKZMAiotje7,uw.edu,seattle,AUTUMN,NUTR,NUTR,NUTR412,NUTR412,1
Gw8CfRgG4LCEQa8Du,uw.edu,seattle,SUMMER,EDC&I,EDC&I,EDC&I424,EDC&I424,1
GwAqtfQL3PK8FYgqr,uw.edu,seattle,AUTUMN,NUTR,NUTR,NUTR200,NUTR200,1
Gyn9EEZmCeZdDP3DD,uw.edu,seattle,SUMMER,GERMAN,GERMAN,GERMAN103,GERMAN103,1
GyvJu4WnSXiDrfprR,uw.edu,seattle,AUTUMN,HCDE,HCDE,HCDE412,HCDE412,1
H4NnmohGBewoNZ7HS,uw.edu,seattle,AUTUMN,ESRM,ESRM,ESRM320,ESRM320,1
H6f2unehiMTKpetXY,uw.edu,seattle,AUTUMN,BIOA,BIOA,BIOA482,BIOA482,1
H797HqRmx7y7bhBQq,uw.edu,seattle,SUMMER,PCE,PCE,PCE157463,PCE157463,1
H7Q9HtjL2i3iK9sqQ,uw.edu,seattle,AUTUMN,SCAND,SCAND,SCAND590,SCAND590,1
HA7GkkRdK6k8s8WNJ,uw.edu,seattle,SUMMER,MATH,MATH,MATH309,MATH309,4
HFF7ApepCQG3SpfTf,uw.edu,seattle,AUTUMN,JSISA,JSISA,JSISA110,JSISA110,2
HFxFpRBK5bJpykzFF,uw.edu,seattle,AUTUMN,ATMS,ATMS,ATMS301,ATMS301,1
HGQpssgnWzsg4k797,uw.edu,seattle,AUTUMN,NURS,NURS,NURS549,NURS549,1
HGXjnm7Nqs7uMgsz4,uw.edu,seattle,SUMMER,RUSS,RUSS,RUSS150,RUSS150,1
HNHRv3rEToHFQbnTy,uw.edu,seattle,SUMMER,CHEM,CHEM,CHEM457,CHEM457,1
HPTxTo28pdo8bncLY,uw.edu,seattle,AUTUMN,MATH,MATH,MATH424,MATH424,2
HT6AjfBeFKGhfobYD,uw.edu,seattle,AUTUMN,ECON,ECON,ECON490,ECON490,1
HXaaqtrTRNQ4hpqbG,uw.edu,seattle,AUTUMN,ECON,ECON,ECON301,ECON301,1
HZn2cx3aGESCr4FF2,uw.edu,seattle,SUMMER,SOC,SOC,SOC476,SOC476,1
HbE3p7CtWxyyMn3EQ,uw.edu,seattle,SUMMER,ESRM,ESRM,ESRM320,ESRM320,1
HgrdHH4657PsXkb9m,uw.edu,seattle,SUMMER,MATH,MATH,MATH307,MATH307,6
Hhzo9TXjCcZXDsLuj,uw.edu,seattle,SUMMER,DPHS,DPHS,DPHS568,DPHS568,1
Hkib75C9NZxPxknMQ,uw.edu,seattle,AUTUMN,AA,AA,AA402,AA402,1
Hmf9Eo9uXrgr2pMs5,uw.edu,seattle,SUMMER,LAWB,LAWB,LAWB510,LAWB510,5
Hom2ToWA9rrkkNXCo,uw.edu,seattle,SUMMER,POLS,POLS,POLS334,POLS334,1
HoqugnFndNLtfRvPG,uw.edu,seattle,AUTUMN,SOCW,SOCW,SOCW557,SOCW557,2
HuSLuSvf4pch6xFQ2,uw.edu,seattle,AUTUMN,AAS,AAS,AAS360,AAS360,1
J56dzw2r6foBwDB8y,uw.edu,seattle,AUTUMN,JSISB,JSISB,JSISB335,JSISB335,1
J7bQxkMCBnHgmktaY,uw.edu,seattle,SUMMER,GERMAN,GERMAN,GERMAN201,GERMAN201,1
J9pyK3H8xTf6s4LGt,uw.edu,seattle,AUTUMN,GEOG,GEOG,GEOG335,GEOG335,1
JBCYvT2eSSDpCovsA,uw.edu,seattle,AUTUMN,POLSH,POLSH,POLSH320,POLSH320,1
JDjMZYBe4GEFFamDj,uw.edu,seattle,SUMMER,PHIL,PHIL,PHIL467,PHIL467,1
JENA8seL8Hq4aiYr9,uw.edu,seattle,AUTUMN,ARTH,ARTH,ARTH272,ARTH272,1
JGWAMwS6v8Q76rfXD,uw.edu,seattle,AUTUMN,GEOG,GEOG,GEOG277,GEOG277,1
JPu2x4QLzGFzLMvde,uw.edu,seattle,AUTUMN,LAWA,LAWA,LAWA552,LAWA552,3
JQwK5WpMofePmhFKu,uw.edu,seattle,AUTUMN,MATH,MATH,MATH407,MATH407,4
JWDGqanis9vA4vsEC,uw.edu,seattle,AUTUMN,MGMT,MGMT,MGMT579,MGMT579,2
JXztuynBKivcZFcEy,uw.edu,seattle,SUMMER,ANTH,ANTH,ANTH360,ANTH360,1
Jhe2TcY4QidjXu3KX,uw.edu,seattle,SUMMER,REHAB,REHAB,REHAB535,REHAB535,1
JmK8jWq2bSP2iMEGr,uw.edu,seattle,SUMMER,MUSIC,MUSIC,MUSIC116,MUSIC116,1
JmZq4K7u3BENrvWus,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM461,CHEM461,1
JnCueRr4XuMSRvQpT,uw.edu,seattle,AUTUMN,ENGL,ENGL,ENGL300,ENGL300,1
JoRrLMgZjzn48qKww,uw.edu,seattle,SUMMER,CLAS,CLAS,CLAS205,CLAS205,10
JsiDBh2CT2y93LzSR,uw.edu,seattle,AUTUMN,NURS,NURS,NURS548,NURS548,1
Ju5oKuDRKFdRaD66r,uw.edu,seattle,SUMMER,ENTRE,ENTRE,ENTRE575,ENTRE575,1
JzkLGDG2SBFJ6dNzu,uw.edu,seattle,AUTUMN,BIOL,BIOL,BIOL427,BIOL427,1
K2tBP3w8zQD3DpYiA,uw.edu,seattle,SUMMER,PHYS,PHYS,PHYS231,PHYS231,1
K2uzMfLz5tR4tmW88,uw.edu,seattle,SUMMER,C LIT,C LIT,C LIT250,C LIT250,1
K9QcaYKS6xMjqgto9,uw.edu,seattle,AUTUMN,CHEME,CHEME,CHEME498,CHEME498,1
K9jMyYtLZn3mwDaPN,uw.edu,seattle,SUMMER,REHAB,REHAB,REHAB537,REHAB537,1
K9md5n692J9kjaqJH,uw.edu,seattle,SUMMER,ASL,ASL,ASL234,ASL234,1
KCtw3dytoHTwPok8t,uw.edu,seattle,AUTUMN,ENVIR,ENVIR,ENVIR362,ENVIR362,1
KDTMdSADte8ZmLRCX,uw.edu,seattle,AUTUMN,BIOL,BIOL,BIOL118,BIOL118,2
KGTxqnY7YpcBpJJMK,uw.edu,seattle,AUTUMN,LAWB,LAWB,LAWB519,LAWB519,2
KGjdS5thSWPKJwCfg,uw.edu,seattle,SUMMER,MATH,MATH,MATH402,MATH402,1
KJ6iTh3xpJ4XJciTe,uw.edu,seattle,SUMMER,HSTEU,HSTEU,HSTEU401,HSTEU401,1
KJizTCS7gNqzwx9K8,uw.edu,seattle,AUTUMN,SEFS,SEFS,SEFS535,SEFS535,1
KNQnioKRea8jedAii,uw.edu,seattle,AUTUMN,NORW,NORW,NORW101,NORW101,1
KNj5BKKb9WFY2pS9e,uw.edu,seattle,AUTUMN,LAWB,LAWB,LAWB550,LAWB550,2
KQfJ87ryHxzMjNYDo,uw.edu,seattle,SUMMER,MATH,MATH,MATH390,MATH390,1
KYTgjMZzYjJtobj5o,uw.edu,seattle,SUMMER,MICROM,MICROM,MICROM302,MICROM302,3
KZ7ECZAeexgzxewHJ,uw.edu,seattle,AUTUMN,HSTAM,HSTAM,HSTAM111,HSTAM111,1
KdwNbtThhesHBQoPE,uw.edu,seattle,AUTUMN,PHYS,PHYS,PHYS506,PHYS506,1
KgKFvQ97uQrM8kkuY,uw.edu,seattle,SUMMER,SPAN,SPAN,SPAN202,SPAN202,1
KgfDhmCkjdLHDzCqR,uw.edu,seattle,AUTUMN,MUSEUM,MUSEUM,MUSEUM528,MUSEUM528,2
Kja9dSpNzDzpCH4RN,uw.edu,seattle,AUTUMN,MATH,MATH,MATH394,MATH394,1
Kjxgvy6RbamyqAZR3,uw.edu,seattle,AUTUMN,EPI,EPI,EPI512,EPI512,1
Ko73ukb3TegSSxqLA,uw.edu,seattle,AUTUMN,BIOL,BIOL,BIOL468,BIOL468,1
KoYrmQJwj96L7EuYS,uw.edu,seattle,AUTUMN,ACCTG,ACCTG,ACCTG225,ACCTG225,2
KoanXwSnokdE9HSLh,uw.edu,seattle,AUTUMN,ACCTG,ACCTG,ACCTG582,ACCTG582,1
KuoWB2eJXePZrGTyE,uw.edu,seattle,AUTUMN,SLAVIC,SLAVIC,SLAVIC518,SLAVIC518,1
KwpCiP9YLGzgKyw3L,uw.edu,seattle,SUMMER,PHYS,PHYS,PHYS224,PHYS224,1
L6cDvtLZLyPKgRtGr,uw.edu,seattle,SUMMER,CSE,CSE,CSE333,CSE333,1
L873E6ajGedWt8izN,uw.edu,seattle,AUTUMN,PHIL,PHIL,PHIL595,PHIL595,1
LDYMDTA6ACveypbNc,uw.edu,seattle,SUMMER,MGMT,MGMT,MGMT200,MGMT200,1
LJSxEQTLq2dRZECM2,uw.edu,seattle,SUMMER,SOC,SOC,SOC201,SOC201,2
LKZxcYPjJzG4BrN8J,uw.edu,seattle,AUTUMN,NUTR,NUTR,NUTR512,NUTR512,1
LKacGFvghdYTxbYLW,uw.edu,seattle,AUTUMN,CHEM,CHEM,CHEM550,CHEM550,1
LNAGvLTkuTAzzwkmv,uw.edu,seattle,SUMMER,POLS,POLS,POLS202,POLS202,1
LWWFXdAinqAS72HuT,uw.edu,seattle,AUTUMN,JSISB,JSISB,JSISB424,JSISB424,1
LcnoNd6QnPYg3haG3,uw.edu,seattle,AUTUMN,JSIS,JSIS,JSIS484,JSIS484,2
LfAdY4XFWvixGwGTE,uw.edu,seattle,SUMMER,POLS,POLS,POLS419,POLS419,1
LgsRR8u6ggxW2JZbi,uw.edu,seattle,SUMMER,SPAN,SPAN,SPAN201,SPAN201,1
LhLP5FFZDDnhW2eep,uw.edu,seattle,AUTUMN,CM,CM,CM312,CM312,1
LjaRR7sBpsHJityDR,uw.edu,seattle,SUMMER,HSMGMT,HSMGMT,HSMGMT501,HSMGMT501,1
LmG39EmsqgTjctjb4,uw.edu,seattle,AUTUMN,COM,COM,COM304,COM304,1
LnZYZFo2pSbMoYJbK,uw.edu,seattle,SUMMER,CHEM,CHEM,CHEM241,CHEM241,1
LsMwghmahs7gMBnzb,uw.edu,seattle,SUMMER,HSTCMP,HSTCMP,HSTCMP249,HSTCMP249,1
Lvc6D6cg4PTx3wmsQ,uw.edu,seattle,AUTUMN,JSISA,JSISA,JSISA212,JSISA212,1
M6MKXPaxJX933nRum,uw.edu,seattle,AUTUMN,MATH,MATH,MATH124,MATH124,9
M8ScStnY8NWxfCwSF,uw.edu,seattle,AUTUMN,CEE,CEE,CEE491,CEE491,1
MEEJMaoXTXwyQfXfF,uw.edu,seattle,AUTUMN,SOCW,SOCW,SOCW550,SOCW550,1
MEHuauJef9oiwiwoq,uw.edu,seattle,SUMMER,SCAND,SCAND,SCAND437,SCAND437,1
MFMurD8CjW7BjgF7F,uw.edu,seattle,AUTUMN,CHEME,CHEME,CHEME341,CHEME341,1
MFnmRhhxjPiuQK2FG,uw.edu,seattle,AUTUMN,CLAS,CLAS,CLAS405,CLAS405,1
MHjEZBGvoeSTnJSPp,uw.edu,seattle,SUMMER,LATIN,LATIN,LATIN301,LATIN301,1
MJ4hBXXCn6YxiLnw5,uw.edu,seattle,AUTUMN,CLAS,CLAS,CLAS101,CLAS101,6
MJvK95SG9waLPAEYL,uw.edu,seattle,AUTUMN,SOC,SOC,SOC536,SOC536,2
MKHv9qTvWP7tzBeKh,uw.edu,seattle,SUMMER,EDPSY,EDPSY,EDPSY490,EDPSY490,1
MLh2HBkuHMDqnZhfk,uw.edu,seattle,SUMMER,AMATH,AMATH,AMATH353,AMATH353,1
MRADkCChQhzegiFst,uw.edu,seattle,AUTUMN,LING,LING,LING578,LING578,1
MWQhf59abM9MSHjFe,uw.edu,seattle,AUTUMN,HSTAA,HSTAA,HSTAA110,HSTAA110,1
MYLKDRYwzRgB5MrRo,uw.edu,seattle,AUTUMN,ENGL,ENGL,ENGL202,ENGL202,1
MYqfCcETi8xLeeJbQ,uw.edu,seattle,AUTUMN,GREEK,GREEK,GREEK305,GREEK305,1
MaaWxsKgYuDTfRxdc,uw.edu,seattle,AUTUMN,EDSPE,EDSPE,EDSPE530,EDSPE530,1
McNCqDwGqaKNNJGix,uw.edu,seattle,AUTUMN,ENTRE,ENTRE,ENTRE543,ENTRE543,2
MdsCBFA6nn83TTFdd,uw.edu,seattle,AUTUMN,DRAMA,DRAMA,DRAMA371,DRAMA371,1
MjvfNjiohFPpwjoLj,uw.edu,seattle,AUTUMN,ME,ME,ME123,ME123,2
MkpbyAs5T37nWxbW4,uw.edu,seattle,SUMMER,FRENCH,FRENCH,FRENCH103,FRENCH103,1
MoQbP4MR8mXduLSyH,uw.edu,seattle,AUTUMN,MATH,MATH,MATH584,MATH584,2
MqFaej3qNzTBFPGET,uw.edu,seattle,AUTUMN,HSTCMP,HSTCMP,HSTCMP449,HSTCMP449,1
MspE3pXgvqA6Zx7RL,uw.edu,seattle,AUTUMN,SOC,SOC,SOC374,SOC374,1
MtYkGE2gR2b5f5owP,uw.edu,seattle,AUTUMN,MATH,MATH,MATH134,MATH134,1
MtePdb5KaR9eRnxpr,uw.edu,seattle,SUMMER,CHEM,CHEM,CHEM224,CHEM224,1
Mxkt8zPPhKwW7Kmos,uw.edu,seattle,AUTUMN,REHAB,REHAB,REHAB570,REHAB570,1
MyjqnY46B4JQWkRFv,uw.edu,seattle,AUTUMN,SCAND,SCAND,SCAND518,SCAND518,1
N27wub9TzyJ5JpmtJ,uw.edu,seattle,SUMMER,CHID,CHID,CHID459,CHID459,1
N4YZTugELjZ4fWP5p,uw.edu,seattle,SUMMER,STAT,STAT,STAT395,STAT395,1
N92uXkQ97taBQijf9,uw.edu,seattle,AUTUMN,JAPAN,JAPAN,JAPAN211,JAPAN211,3
NEMXPgHZwFXWdfbXQ,uw.edu,seattle,AUTUMN,ENTRE,ENTRE,ENTRE567,ENTRE567,1
NFMxPTGK4Gzhrrkqg,uw.edu,seattle,SUMMER,LAWE,LAWE,LAWE508,LAWE508,1
NGPdqatoiSADzPoSG,uw.edu,seattle,AUTUMN,ME,ME,ME529,ME529,2
NHaoqhAtDxxA6tXne,uw.edu,seattle,AUTUMN,IS,IS,IS320,IS320,2
NM4JywekLnZRp4FxJ,uw.edu,seattle,SUMMER,EDSPE,EDSPE,EDSPE529,EDSPE529,1
NNDvsFsR4CS4KRnWy,uw.edu,seattle,AUTUMN,PHYS,PHYS,PHYS227,PHYS227,1
NSEHboKhw7LMeSf9Y,uw.edu,seattle,SUMMER,SOC,SOC,SOC230,SOC230,1
NaLyj8FPRhgJqNJTK,uw.edu,seattle,AUTUMN,EDC&I,EDC&I,EDC&I569,EDC&I569,1
NdF3qvd7N5zGPwb4W,uw.edu,seattle,SUMMER,CSE,CSE,CSE142,CSE142,1
NhxXRL4Hcz7RvWLTc,uw.edu,seattle,SUMMER,ANTH,ANTH,ANTH269,ANTH269,2
Ni4Cz4B55Rniy8vGj,uw.edu,seattle,SUMMER,COM,COM,COM351,COM351,2
Nog9MNazu5J5T3rEm,uw.edu,seattle,AUTUMN,ECON,ECON,ECON454,ECON454,1
NpND6FBiK8FvCS2aP,uw.edu,seattle,AUTUMN,AA,AA,AA405,AA405,1
P4jYPMMGnPxguarZG,uw.edu,seattle,SUMMER,ANTH,ANTH,ANTH215,ANTH215,1
P4q3ZxmJAMzfEnPyJ,uw.edu,seattle,AUTUMN,ME,ME,ME430,ME430,1
P9MkxkwBGLe76GKkD,uw.edu,seattle,SUMMER,MATH,MATH,MATH124,MATH124,4
PA9QYsjQ8Q4Fq9keH,uw.edu,seattle,SUMMER,LABM,LABM,LABM421,LABM421,1
PDKNFD35DfmuitFQH,uw.edu,seattle,SUMMER,CSE,CSE,CSE332,CSE332,1
PJ8HPKWFjzBkvdyKy,uw.edu,seattle,SUMMER,SPAN,SPAN,SPAN479,SPAN479,1
PNg9Sx8iYqwfc7yCs,uw.edu,seattle,AUTUMN,BIOL,BIOL,BIOL438,BIOL438,1
PRoQBrjdS58qoj7A9,uw.edu,seattle,AUTUMN,EDTEP,EDTEP,EDTEP573,EDTEP573,1
PRzP8ajztmeiXJhHF,uw.edu,seattle,AUTUMN,GREEK,GREEK,GREEK405,GREEK405,1
PSWuL2an5NXsg9eik,uw.edu,seattle,AUTUMN,CLAS,CLAS,CLAS205,CLAS205,6
PSriNe6TtSgQheHfX,uw.edu,seattle,AUTUMN,PHIL,PHIL,PHIL540,PHIL540,1
PSyQGPmqDvPSmJHGu,uw.edu,seattle,SUMMER,ARTH,ARTH,ARTH309,ARTH309,1
PTtGL8DKJLzEXkZzW,uw.edu,seattle,AUTUMN,JSISA,JSISA,JSISA345,JSISA345,1
PWqrbwFyA8wk8SWci,uw.edu,seattle,AUTUMN,ECON,ECON,ECON500,ECON500,1
PXMCFsLXGPEsvGngQ,uw.edu,seattle,SUMMER,ME,ME,ME230,ME230,1
PYBE5Nr8GarrdZaog,uw.edu,seattle,AUTUMN,CHEME,CHEME,CHEME465,CHEME465,1
PYXfKkskf8z76vwmt,uw.edu,seattle,SUMMER,LING,LING,LING462,LING462,1
PbD8AHdcqcP8XNDzc,uw.edu,seattle,SUMMER,BIOL,BIOL,BIOL200,BIOL200,2
PnwFDXApJd6vg9A52,uw.edu,seattle,AUTUMN,C LIT,C LIT,C LIT570,C LIT570,1
Po2zW3qsdd9FSzp4k,uw.edu,seattle,AUTUMN,ASTR,ASTR,ASTR150,ASTR150,1
PoWhZNvERhiDDa3sT,uw.edu,seattle,AUTUMN,ATMS,ATMS,ATMS111,ATMS111,1
Pr3hjLzgus5HcBweS,uw.edu,seattle,AUTUMN,PHYS,PHYS,PHYS580,PHYS580,1
PtwtL4R8opmAbGFP7,uw.edu,seattle,SUMMER,PSYCH,PSYCH,PSYCH489,PSYCH489,1
PuBQCh2852726Yp9e,uw.edu,seattle,AUTUMN,GREEK,GREEK,GREEK520,GREEK520,1
Px3K5HYDdLmz9u49z,uw.edu,seattle,AUTUMN,FRENCH,FRENCH,FRENCH441,FRENCH441,1
PxYdEr99273y5GnyC,uw.edu,seattle,SUMMER,ECON,ECON,ECON300,ECON300,1
Q2LHcA8XyApdWiSWJ,uw.edu,seattle,SUMMER,POLS,POLS,POLS270,POLS270,1
Q2u8t4GLZxnncohif,uw.edu,seattle,SUMMER,CSE,CSE,CSE474,CSE474,1
Q4d6ey8HPE7hMP3Ys,uw.edu,seattle,SUMMER,LAWB,LAWB,LAWB523,LAWB523,3
Q9ZoGH9oP7T7iyZDq,uw.edu,seattle,AUTUMN,C LIT,C LIT,C LIT318,C LIT318,1
QFWhc8KzeDpYNX9A4,uw.edu,seattle,AUTUMN,CSE,CSE,CSE481,CSE481,1
QFaBFZSQLvbjaj59m,uw.edu,seattle,AUTUMN,REHAB,REHAB,REHAB521,REHAB521,1
QJLCWk5n2YtSF7hkJ,uw.edu,seattle,AUTUMN,ASTR,ASTR,ASTR300,ASTR300,1
QKdQyyfvJjnQ9Mw7S,uw.edu,seattle,AUTUMN,CLAS,CLAS,CLAS210,CLAS210,1
